seed,termination,success,science_return,science_possible,targets_visited,targets_total,energy_spent,energy_generated,final_charge,min_charge,steps,distance_travelled,interventions,severe_slip_events,mean_slip,planner_replans,nodes_expanded,predicted_failure_prob,hazard_refusals,final_distance_from_home,body,planner,size,n_targets,max_steps,risk_budget,energy_reserve_fraction,sensing_radius,sensor_noise_scale,terrain_uncertainty,battery_capacity,fault_rate,comm_delay,replan_interval,solar_rate,resume_charge_fraction,prior_body,max_slope_deg,condition,split
300005,success,True,9.494096489882416,9.494096489882416,5,5,491.0388446083054,331.84523174548957,20.80638713718314,17.419520028327497,211,239.2792206135789,0,0,0.19069405913572995,170,116747,0.04050009715181302,8,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300006,success,True,7.715457516252617,13.045709179614112,3,5,669.991079637115,604.3052915207307,114.3142118836132,43.65978662039462,376,355.4041122946073,34,0,0.16563149808465277,324,342534,0.030972538468876598,11,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300007,success,True,9.442067934741797,10.785657572488358,4,5,569.3517469769073,501.52548834209017,112.17374136517914,39.967283600182036,314,279.0782104868025,36,0,0.16978951369835546,194,163194,0.0853700894440691,5,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300008,success,True,12.64775827220025,12.64775827220025,5,5,393.74561527323556,262.102114074392,48.35649880115535,48.37649880115535,169,199.72287142747481,0,0,0.19745866819543498,100,95405,0.022384419436792924,1,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300009,success,True,9.518867163792331,11.094838029729628,4,5,433.40596296704246,364.5829315140272,111.17696854698316,35.51994083214644,230,176.40916292848996,40,0,0.2899291417705511,162,91923,0.03023661522047849,2,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300010,timeout,False,4.929125730302966,8.76540533893193,3,5,1374.664119803097,1284.7353945062093,90.07127470310405,33.81557812416173,800,740.2935059634539,82,0,0.16651263816547457,510,460170,0.05520029128452475,18,36.013886210738214,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300011,success,True,11.69445432187878,11.69445432187878,5,5,469.5156664640035,378.68458735145026,89.16892088744436,83.67255190371408,240,257.52186130069833,8,0,0.1708381075990443,175,132950,0.025700665664781797,5,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300012,success,True,10.166039447432212,10.166039447432212,5,5,489.07545723223916,381.43640221145375,72.36094497921168,50.63787704004562,240,225.0954544295051,18,0,0.2050329619059045,149,112456,0.035754046476307866,4,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300013,success,True,12.721426991413411,12.721426991413411,5,5,373.84697527827205,298.4417915863143,104.59481630804093,103.28754650950417,184,213.4802307403555,0,0,0.17289911479210457,104,72115,0.03963899741437815,1,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300014,success,True,7.9400430436220795,7.9400430436220795,5,5,387.8647900909199,290.99946262051645,83.13467252959553,80.3747495764311,182,214.6934341759519,0,0,0.17654449477863796,129,85717,0.01637767859509054,4,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300015,success,True,5.699318123611853,8.408236350349425,4,5,411.0286490129267,343.38802743266604,112.35937841973795,49.75899237499396,216,181.53910524340105,26,0,0.22010700199813693,168,98568,0.06514912127407535,4,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300016,success,True,6.879574502152815,6.879574502152815,5,5,515.8276456922358,431.6041406337475,95.7764949415091,34.48422840796881,268,256.6934341759521,23,0,0.20235081869009436,153,88432,0.049889935795789486,2,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300017,success,True,7.170669552790833,10.157904862047712,4,5,856.4587078441447,790.3732824868821,113.91457464273194,22.645468957028452,494,389.56349186104114,71,0,0.20474640162342742,330,186860,0.016561468660308165,9,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300018,energy_exhausted,False,1.754094622895253,11.897619210179126,1,5,359.8226203757921,182.9891785375636,3.1665581617711305,3.1865581617711305,119,129.12489168102775,0,1,0.27312694144826444,162,114418,0.025016246945126608,9,5.385164807134504,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300019,success,True,9.734080704773486,10.848116166116698,4,5,524.0904521588368,457.7652396044112,113.67478744557121,90.90075967720838,292,309.2792206135791,6,0,0.15783854606154593,156,93387,0.04957830928311768,7,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300020,success,True,5.833728886247473,10.221897503125227,3,5,802.0412589585763,736.2434731245758,114.20221416599247,1.9491261396778354,462,401.0437226013971,64,1,0.16450968282256676,329,221853,0.05342049937394344,10,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300021,success,True,11.159813030946262,11.159813030946262,5,5,471.5560116681988,385.67292329070426,94.11691162250328,93.94535662655603,242,273.2792206135791,0,0,0.16123610428505625,178,155543,0.023473773479100957,5,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300022,success,True,9.588766011975672,9.588766011975672,5,5,331.99315456710724,234.9917507265436,82.99859615943599,83.01859615943599,150,165.982756057297,0,0,0.19082770053783474,96,63389,0.04342407422658201,0,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300023,success,True,9.512979055289563,9.512979055289563,5,5,445.797302102209,332.8515585341186,67.05425643190772,67.07425643190771,217,237.9238815542514,0,0,0.18291193722653007,135,125786,0.02871319223705715,5,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300024,success,True,3.901202655774914,9.830194469146184,2,5,312.30335148295484,244.73822313367646,112.43487165072118,25.780429250386934,156,115.15432893255064,27,0,0.2894788362730367,130,138028,0.09922864762900407,2,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300025,success,True,9.767328802399314,9.767328802399314,5,5,361.14487515149284,245.78078107830075,64.63590592680696,64.40704263162964,156,187.13708498984778,0,0,0.18980309474629686,111,112327,0.035221505577918144,1,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300026,success,True,12.054806630208946,12.054806630208946,5,5,317.3944918688178,229.0725840822187,91.67809221340015,90.44590449740654,149,173.92388155425115,0,0,0.1816538975909849,100,71534,0.026391688202792807,1,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
300027,success,True,8.77826090599033,11.076602719617856,4,5,739.8914201749939,671.3505155341992,111.45909535920141,51.21784497615651,424,420.03152929257703,29,0,0.16253499370058783,220,186576,0.032541588849533176,11,0.0,moon,adaptive_risk_aware_astar,64,5,800,0.2,0.25,6,1.0,1.0,,0.0,0,10,2.0,0.6,moon,25.0,moon_id,test
